"06.026.07";"544"
"06.027.03";"27"
"06.027.04";"115"
"06.028.03";"316"
"06.029.03";"421"
"06.029.04";"267"
"06.029.05";"518"
"06.031.01";"106"
"06.033.04";"356"
"06.033.05";"149"
"06.034.01";"442"
"06.034.03";"37, 573, 582, 585"
"06.034.05";"328"
"06.035.01";"315, 358"
"06.035.02";"315"
"06.036.05";"326"
"06.037.03";"338"
"06.038.02";"368"
"06.040.04";"309, 357"
"06.041.04";"377"
"06.042.02";"124"
"06.044.06";"416"
"06.044.08";"424"
"06.044.10";"145"
"06.044.14";"411"
"06.044.16";"328"
"06.044.18";"356"
"06.045.05";"595"
"06.045.07";"423"
"06.045.18";"332"
"06.045.23";"323"
"06.046.08";"425"
"06.046.12";"588"
"06.046.13";"323"
"06.047.01";"376, 494"
"06.047.03";"384"
"06.047.07";"195"
"06.047.13";"206"
"06.047.15";"314"
"06.047.23";"109"
"06.047.26";"400"
"06.048.01";"137"
"06.048.15";"326"
"06.048.17";"356"
"06.048.19";"356"
"06.048.22";"394"
"06.049.02";"412"
"06.049.07";"311, 357"
"06.049.13";"269"
"06.050.06";"311"
"06.050.15";"211"
"06.051.06";"27"
"06.051.14";"504"
"06.052.02";"46, 319"
"06.052.03";"269"
"06.052.06";"124"
"06.052.07";"438"
"06.052.10";"357"
"06.052.11";"357"
"06.052.17";"118"
"06.053.08";"27"
"06.054.01";"318, 530"
"06.054.07";"536"
"06.054.09";"337"
"06.054.10";"386"
"06.055.01";"304, 306"
"06.055.04";"270, 306"
"06.056.01";"422"
"06.056.05";"356"
"06.057.04";"582"
"06.059.01";"306"
"06.059.04";"37, 545"
"06.060.01";"319"
"06.060.05";"311"
"06.060.13";"412"
"06.062.06";"108, 128"
"06.062.07";"529"
"06.063.02";"327"
"06.063.05";"148"
"06.064.04";"411"
"06.066.03";"412"
"06.066.09";"111"
"06.067.01";"100, 412"
"06.067.04";"413, 580"
"06.067.07";"411"
"06.068.05";"311"
"06.069.01";"129"
"06.069.05";"400"
"06.069.07";"133"
"06.069.08";"154"
"06.070.04";"424"
"06.070.06";"84"
"06.071.02";"422"
"06.071.06";"356"
"06.075.03";"372"
"06.075.05";"96"
"07.001.04";"354"
"07.001.11";"460"
"07.001.17";"330"
"07.001.24";"338, 375"
"07.002.02";"306"
"07.002.04";"121"
"07.002.07";"412"
"07.003.07";"349"
"07.004.02";"46"
"07.004.03";"557"
"07.004.05";"85"
"07.004.06";"418"
"07.004.08";"415"
"07.005.06";"108"
"07.005.08";"557"
"07.006.01";"397"
"07.007.05";"376"
"07.008.03";"271, 336"
"07.010.02";"438"
"07.011.02";"560"
"07.012.02";"311"
"07.012.03";"11"
"07.014.03";"438"
"07.015.01";"11"
"07.015.04";"356"
"07.015.06";"357"
"07.015.12";"85"
"07.015.13";"463"
"07.016.02";"311"
"07.016.13";"503"
"07.017.01";"263"
"07.018.01";"11"
"07.018.03";"357"
"07.018.10";"107"
"07.018.11";"46"
"07.018.13";"356"
"07.018.14";"441"
"07.018.19";"85"
"07.018.21";"108, 312"
"07.018.22";"96"
"07.019.07";"420"
"07.020.01";"373"
"07.020.02";"483, 483, 519"
"07.020.06";"318, 358, 557"
"07.020.07";"323"
"07.021.02";"270"
"07.021.03";"414"
"07.021.06";"83"
"07.022.02";"12, 558"
"07.022.07";"11, 397"
"07.023.05";"200"
"07.024.01";"327, 438"
"07.024.02";"264"
"07.025.01";"312"
"07.025.02";"557"
"07.025.04";"358"
"07.026.01";"328"
"07.027.01";"321"
"07.029.02";"309"
"07.029.03";"336"
"07.029.04";"558"
"07.032.05";"159, 555"
"07.032.07";"321"
"07.032.08";"37"
"07.032.09";"11, 36"
"07.032.13";"359"
"07.032.17";"562"
"07.032.18";"341"
"07.032.23";"290"
"07.032.24";"217"
"07.033.01";"205, 415"
"07.033.02";"111"
"07.033.03";"503"
"07.033.08";"415"
"07.034.18";"357"
"07.034.22";"311"
"07.034.23";"311"
"07.034.24";"412"
"07.035.05";"424"
"07.036.01";"441"
"07.037.01";"411"
"07.037.05";"336"
"07.037.08";"413"
"07.038.07";"313"
"07.039.03";"376"
"07.040.01";"323, 438"
"07.040.02";"85"
"07.040.03";"318, 558"
"07.041.03";"126"
"07.041.06";"357"
"07.042.01";"357"
"07.042.03";"332"
"07.043.02";"400"
"07.043.04";"354"
"07.044.05";"413"
"07.045.03";"312"
"07.049.02";"559"
"07.049.04";"382, 394"
"07.053.02";"95"
"07.055.04";"204"
"07.055.07";"48, 559"
"07.056.15";"585"
"07.056.18";"382"
"07.056.23";"278"
"07.056.24";"338"
"07.057.03";"150, 419, 595"
"07.057.04";"323"
"07.057.05";"423"
"07.058.03";"384"
"07.059.03";"459"
"07.059.05";"504"
"07.059.06";"309"
"07.059.12";"338, 361"
"07.060.03";"557"
"07.060.04";"555, 562"
"07.060.07";"312"
"07.060.09";"125"
"07.063.02";"49"
"07.063.04";"313"
"07.064.01";"264"
"07.064.02";"451"
"07.064.03";"326"
"07.065.02";"85"
"07.066.09";"356"
"07.066.13";"83, 561"
"07.066.17";"84"
"07.067.01";"412"
"07.067.02";"207, 265, 381"
"07.067.04";"206, 309"
"07.067.06";"122"
"07.067.07";"207, 371"
"07.067.08";"557"
"07.068.02";"424"
"07.068.08";"141"
"07.069.02";"449"
"07.069.03";"309"
"07.070.05";"376"
"07.070.06";"268"
"07.071.02";"109"
"07.072.04";"597"
"07.074.06";"207"
"07.076.06";"375"
"07.076.07";"270"
"07.077.01";"422"
"07.078.05";"83"
"07.080.01";"372"
"07.080.02";"405"
"07.081.03";"555"
"07.081.05";"558"
"07.082.07";"558"
"07.084.01";"304"
"07.084.02";"312, 555"
"07.084.04";"557"
"07.085.02";"483"
"07.086.01";"518, 560"
"07.086.02";"207, 315"
"07.086.03";"142, 417"
"07.086.04";"356, 450, 575, 581"
"07.086.07";"303, 306"
"07.087.02";"376"
"07.087.07";"118, 376"
"07.088.02";"424"
"07.088.03";"84, 323"
"07.088.04";"324"
"07.088.05";"278, 574"
"07.088.06";"319, 562"
"07.089.04";"374"
"07.089.05";"115"
"07.090.01";"264"
"07.090.02";"120"
"07.090.06";"126"
"07.091.06";"560"
"07.092.01";"11, 12"
"07.092.04";"375"
"07.093.05";"322"
"07.095.02";"452"
"07.095.03";"334"
"07.095.06";"504"
"07.096.03";"311"
"07.097.02";"146, 349"
"07.097.04";"11"
"07.097.10";"84"
"07.098.01";"113, 189"
"07.098.04";"323"
"07.098.05";"162, 590"
"07.100.01";"318, 359"
"07.100.02";"327"
"07.101.03";"27"
"07.101.04";"555"
"07.103.01";"379"
"07.103.03";"4, 388"
"07.103.05";"573"
"07.103.08";"478"
"07.103.09";"117"
"07.104.03";"327, 327"
"07.104.09";"475"
"07.104.12";"99"
"07.104.13";"99, 483"
"07.104.14";"586"
"07.104.15";"530, 531, 585"
"07.104.16";"530"
"07.104.18";"406"
"07.104.25";"84"
"08.001.05";"141, 338, 544"
"08.001.06";"84"
"08.001.08";"359"
"08.001.12";"90, 418"
"08.001.15";"324"
"08.001.17";"224"
"08.001.20";"315"
"08.001.22";"311"
"08.001.28";"354"
"08.002.07";"161"
"08.002.10";"207"
"08.002.25";"53"
"08.002.40";"383"
"08.003.12";"593"
"08.003.14";"104"
"08.004.01";"75"
"08.004.03";"43, 592"
"08.004.17";"423, 423"
"08.005.16";"127"
"08.005.22";"321"
"08.005.24";"574"
"08.005.25";"594"
"08.005.27";"595"
"08.005.28";"309"
"08.006.12";"204"
"08.006.14";"264"
"08.007.04";"124"
"08.007.11";"109, 574"
"08.007.12";"106"
"08.007.15";"333"
"08.007.17";"125"
"08.007.19";"312"
"08.007.23";"379"
"08.007.27";"438"
"08.007.30";"315"
"08.007.31";"581"
"08.008.06";"577"
"08.008.16";"268, 318"
"08.009.02";"445"
"08.009.06";"131"
"08.009.08";"309"
"08.009.13";"341"
"08.009.14";"535, 539"
"08.009.21";"46"
"08.010.05";"118, 535"
"08.012.08";"586"
"08.012.13";"48"
"08.012.19";"416"
"08.012.22";"415"
"08.012.26";"590"
"08.013.16";"118"
"08.013.21";"586"
"08.013.22";"315"
"08.014.01";"341"
"08.014.03";"375"
"08.014.08";"369"
"08.014.09";"421"
"08.014.12";"312"
"08.015.03";"414"
"08.016.11";"312"
"08.017.01";"43, 356"
"08.018.01";"333"
"08.018.05";"414"
"08.019.03";"200"
"08.019.14";"359"
"08.019.29";"414"
"08.019.31";"264, 381"
"08.020.06";"414"
"08.020.16";"357"
"08.020.17";"593"
"08.020.18";"198"
"08.020.22";"312"
"08.021.11";"303, 496"
"08.021.12";"303"
"08.021.16";"421"
"08.022.01";"556"
"08.023.06";"593"
"08.023.12";"119"
"08.023.13";"483, 580"
"08.023.14";"127"
"08.023.15";"338"
"08.023.19";"333"
"08.024.15";"194"
"08.024.16";"264"
"08.024.20";"113"
"08.024.21";"415"
"08.024.30";"323"
"08.025";"210"
"08.025.01";"210"
"08.025.02";"98"
"08.026.10";"315"
"08.026.11";"309"
"08.028.04";"593"
"08.030.02";"309, 531"
"08.031.17";"316"
"08.032.06";"324"
"08.032.15";"531"
"08.032.16";"265"
"08.033.09";"324"
"08.033.19";"195"
"08.034.16";"84, 474"
"08.036.07";"369, 593"
"08.038.09";"594"
"08.039.01";"27, 412"
"08.040.01";"339"
"08.040.02";"536"
"08.040.04";"209"
"08.042.02";"311"
"08.042.03";"339"
"08.043.07";"526"
"08.043.09";"270"
"08.043.10";"108"
"08.043.22";"311"
"08.043.24";"311, 312"
"08.043.28";"573"
"08.043.29";"144, 413"
"08.043.31";"125"
"08.044.03";"312"
"08.044.23";"341, 476"
"08.044.24";"504"
"08.045.18";"341"
"08.045.19";"395, 577"
"08.045.24";"594"
"08.045.29";"415"
"08.045.33";"161, 321"
"08.046.14";"196"
"08.046.15";"535"
"08.046.18";"224"
"08.047.01";"358"
"08.047.07";"316"
"08.047.14";"144, 206"
"08.048.03";"315"
"08.048.04";"356"
"08.048.05";"111"
"08.048.06";"356"
"08.048.10";"339"
"08.048.12";"116"
"08.049.04";"327"
"08.049.09";"594, 595"
"08.051.01";"118"
"08.051.03";"131"
"08.051.07";"270"
"08.051.08";"590"
"08.053.04";"439"
"08.054.02";"593"
"08.054.06";"365"
"08.055.09";"504"
"08.057.03";"400"
"08.058.02";"483"
"08.058.03";"411"
"08.060.07";"570, 593"
"08.060.13";"102"
"08.060.14";"421"
"08.061.01";"311"
"08.061.04";"329"
"08.061.10";"324"
"08.061.11";"321"
"08.061.15";"311"
"08.061.17";"309"
"08.062.08";"573"
"08.062.11";"83, 84"
"08.062.12";"306, 483"
"08.063.02";"88"
"08.063.06";"400"
"08.063.11";"307"
"08.064.02";"524"
"08.065.01";"323"
"08.065.05";"264"
"08.065.09";"356"
"08.066.04";"329"
"08.066.13";"524"
"08.067.02";"312, 593"
"08.067.06";"383"
"08.067.12";"49"
"08.067.15";"446"
"08.067.17";"108"
"08.067.19";"11, 421"
"08.068.05";"376"
"08.068.10";"594"
"08.069.05";"48"
"08.069.07";"84"
"08.070.04";"387"
"08.070.05";"341"
"08.070.14";"265, 290"
"08.071.03";"34"
"08.071.13";"119"
"08.071.15";"414, 415"
"08.072.02";"442"
"08.073.05";"341"
"08.074.01";"393"
"08.075.03";"354"
"08.075.11";"315"
"08.075.16";"595"
"08.076.01";"423"
"08.076.04";"394, 483"
"08.077.01";"530"
"08.077.07";"94"
"08.077.08";"413"
"08.078.05";"415"
"08.078.10";"128"
"08.079.04";"356"
"08.079.05";"597"
"08.080.08";"49"
"08.081.01";"438"
"08.081.04";"316"
"08.081.06";"47"
"08.082.01";"438"
"08.082.02";"593"
"08.082.06";"207"
"08.083.03";"309"
"08.083.09";"106"
"08.084.05";"336"
"08.084.09";"125"
"08.085.02";"424"
"08.085.17";"383"
"08.086.04";"556"
"08.087.05";"126"
"08.088.04";"449"
"08.089.03";"312"
"08.089.05";"216"
"08.089.06";"400"
"08.090.06";"312"
"08.091.01";"303, 306"
"08.091.02";"210"
"08.091.04";"315"
"08.091.06";"556"
"08.092.02";"530"
"08.092.10";"47"
"08.092.18";"569"
"08.092.32";"303"
"08.093.04";"48, 116"
"08.093.05";"316"
"08.093.07";"415"
"08.093.10";"205"
"08.093.28";"321"
"08.094.06";"311"
"08.095.06";"306"
"08.096.01";"143"
"08.096.02";"338"
"08.096.05";"415"
"08.096.07";"107, 309, 535"
"08.096.15";"49"
"08.096.18";"380"
"08.096.21";"396"
"08.097.08";"206"
"08.097.10";"423"
"08.097.14";"85, 412"
"08.097.15";"336"
"08.098.08";"375"
"08.100.01";"125, 209, 325, 359"
"08.100.02";"302, 330"
"08.100.03";"530, 585"
"08.100.12";"307, 422"
"08.101.04";"111, 415, 421"
"08.101.10";"424"
"08.101.11";"3"
"08.102.03";"496"
"08.102.08";"328"
"08.102.16";"379"
"08.102.19";"536"
"08.102.22";"333"
"08.103.04";"359"
"08.103.09";"311"
"09.002.04";"579"
"09.003.08";"47"
"09.005.02";"128"
"09.006.02";"531"
"09.009.07";"396"
"09.011.08";"89, 413"
"09.014.02";"585"
"09.014.03";"585"
"09.015.02";"79"
"09.015.03";"585"
"09.015.04";"102"
"09.017.01";"128"
"09.020.01";"129"
"09.022.04";"376"
"09.022.05";"49"
"09.023.02";"419"
"09.028.03";"442"
"09.029.05";"27"
"09.035.01";"318"
"09.035.05";"225"
"09.037";"210"
"09.038.04";"368"
"09.039.01";"530"
"09.041.03";"264"
"09.043.04";"309"
"09.045";"210"
"09.047.03";"574"
"09.047.04";"585"
"09.049.04";"311, 504"
"09.053.03";"421"
"09.055.02";"356"
"09.055.04";"406"
"09.061.09";"120"
"09.061.22";"415"
"09.061.27";"574"
"09.062.27";"143"
"09.063.09";"530"
"09.064.18";"169"
"09.064.19";"49, 580"
"09.067.10";"311"
"09.067.15";"382"
"09.067.17";"265"
"09.067.27";"362"
"09.069.02";"270"
"09.070.02";"99, 586"
"09.070.07";"438"
"09.072.03";"449"
"09.073.03";"417"
"09.073.04";"439"
"09.073.05";"439"
"09.074.01";"574"
"09.074.04";"269"
"09.074.08";"376"
"09.075.01";"438"
"09.076.01";"397"
"09.076.05";"328"
"09.077.02";"159"
"09.078.02";"414"
"09.079.02";"331"
"09.079.03";"47"
"09.079.05";"309"
"09.086.04";"445"
"09.086.12";"270"
"09.086.20";"415"
"09.086.27";"49"
"09.086.36";"423"
"09.086.42";"100, 443"
"09.086.44";"385"
"09.089.03";"209"
"09.090.03";"375"
"09.091.06";"423"
"09.095.05";"84, 574"
"09.096.04";"79"
"09.096.15";"37"
"09.097.11";"381"
"09.097.15";"49"
"09.097.20";"411"
"09.097.28";"356"
"09.097.36";"125"
"09.097.50";"413"
"09.098.12";"83"
"09.099.04";"356"
"09.100.02";"178"
"09.101.05";"530"
"09.101.09";"318"
"09.101.14";"166"
"09.104.01";"439"
"09.106.08";"150"
"09.107.01";"376"
"09.109.02";"85"
"09.110.01";"411"
"09.111.03";"83, 84"
"09.112.01";"483"
"09.113.01";"208"
"09.114.01";"531"
"10.001.32";"268"
"10.002.02";"303, 306"
"10.002.03";"417"
"10.004.01";"328, 359"
"10.006.04";"132"
"10.007.04";"130"
"10.007.05";"102"
"10.007.06";"208, 208, 315"
"10.008.05";"359"
"10.010.01";"334"
"10.010.02";"322"
"10.010.03";"332"
"10.010.04";"336"
"10.010.07";"331"
"10.010.09";"130"
"10.010.10";"313, 326"
"10.010.11";"315"
"10.010.12";"338, 483"
"10.010.14";"312, 475"
"10.011.04";"585"
"10.011.06";"199"
"10.011.07";"47"
"10.011.08";"322"
"10.014.02";"415"
"10.014.09";"219"
"10.014.10";"97"
"10.014.12";"89, 423, 424"
"10.015.13";"569"
"10.016.01";"325"
"10.016.02";"325"
"10.016.07";"316"
"10.016.12";"89, 415"
"10.017.01";"531"
"10.017.02";"101"
"10.017.04";"311"
"10.017.05";"312"
"10.017.07";"387"
"10.017.13";"138, 382"
"10.018.05";"593"
"10.018.08";"219, 449"
"10.018.12";"391"
"10.019.02";"47"
"10.019.03";"118"
"10.019.04";"525"
"10.019.07";"570"
"10.022.01";"271"
"10.022.05";"401"
"10.022.07";"576"
"10.023.01";"49"
"10.024.05";"387"
"10.025.04";"47"
"10.025.06";"47"
"10.025.11";"311"
"10.026.09";"311"
"10.027.02";"324"
"10.027.03";"530"
"10.027.05";"483"
"10.027.12";"199"
"10.027.17";"443"
"10.027.24";"267, 501"
"10.028.03";"580"
"10.029.08";"318"
"10.030.12";"357"
"10.031.01";"438"
"10.031.04";"357"
"10.032.01";"416"
"10.032.07";"483, 483"
"10.032.09";"303, 330"
"10.033.01";"530"
"10.033.05";"306"
"10.033.08";"341"
"10.034.02";"146"
"10.034.04";"122, 385"
"10.034.05";"315"
"10.034.06";"290"
"10.034.10";"384, 496"
"10.034.11";"406"
"10.034.14";"491"
"10.035.11";"419"
"10.036.05";"356"
"10.036.11";"328"
"10.037.02";"85"
"10.037.05";"321"
"10.037.10";"327"
"10.038.02";"593, 595"
"10.038.03";"424"
"10.039.05";"303, 306, 328"
"10.039.06";"209"
"10.040.02";"201"
"10.040.05";"205"
"10.042.04";"137"
"10.042.06";"368"
"10.043.06";"519"
"10.044.04";"327"
"10.044.06";"417"
"10.044.09";"318"
"10.047.01";"356"
"10.048.03";"400"
"10.048.04";"578"
"10.048.05";"316"
"10.050.05";"503"
"10.051.02";"519"
"10.051.04";"317"
"10.051.07";"327, 328"
"10.052.01";"328"
"10.052.03";"117"
"10.052.05";"327"
"10.053.04";"318"
"10.053.09";"318"
"10.054.01";"27"
"10.055.02";"383"
"10.056.03";"356"
"10.056.04";"438"
"10.057.04";"421, 423"
"10.059.09";"129"
"10.060.08";"593"
"10.061.12";"529"
"10.061.26";"529"
"10.062.09";"417"
"10.062.10";"85, 101"
"10.063.02";"396"
"10.064.01";"314"
"10.064.15";"270"
"10.065.03";"423"
"10.065.04";"145"
"10.065.13";"311"
"10.066.03";"311"
"10.066.05";"112, 311"
"10.066.11";"311"
"10.066.14";"185"
"10.067.01";"496"
"10.068.10";"324"
"10.069.03";"356"
"10.070.09";"49, 577"
"10.071";"120"
"10.071.04";"27"
"10.071.05";"134"
"10.071.07";"400"
"10.071.11";"391"
"10.072.01";"387"
"10.072.03";"108"
"10.073.07";"200"
"10.073.10";"531"
"10.074.06";"414"
"10.075.03";"108, 122"
"10.076.01";"327"
"10.076.05";"138"
"10.080.02";"355"
"10.080.03";"410"
"10.080.07";"180"
"10.082.04";"438"
"10.083.03";"70"
"10.083.06";"302"
"10.083.07";"307"
"10.084.03";"206"
"10.084.04";"424"
"10.084.07";"49"
"10.085.03";"104, 395"
"10.085.05";"582"
"10.085.10";"97"
"10.085.13";"271"
"10.085.16";"536"
"10.085.17";"383"
"10.085.25";"328"
"10.085.26";"327, 405"
"10.085.30";"139"
"10.085.31";"382"
"10.085.33";"47, 47, 539"
"10.085.34";"339, 415"
"10.085.36";"328"
"10.085.39";"318"
"10.085.46";"442"
"10.086.10";"502"
"10.086.11";"128, 524"
"10.086.23";"5"
"10.087.04";"102"
"10.087.06";"129"
"10.087.17";"319"
"10.087.18";"143"
"10.088.01";"425"
"10.088.03";"306"
"10.088.10";"420"
"10.088.17";"84"
"10.089.01";"306, 380"
"10.089.06";"441"
"10.089.11";"111"
"10.089.14";"322"
"10.090.12";"565"
"10.091.11";"359"
"10.091.13";"362"
"10.092.08";"111, 418"
"10.092.11";"460"
"10.093.01";"416"
"10.094.03";"223"
"10.094.06";"47, 264, 578"
"10.094.10";"316"
"10.095.01";"3, 35, 303, 306"
"10.095.02";"314"
"10.095.04";"585"
"10.095.05";"216, 501"
"10.095.07";"387"
"10.095.13";"303"
"10.095.14";"413"
"10.095.15";"483"
"10.095.18";"529, 595"
"10.096.12";"327"
"10.097.01";"306"
"10.097.04";"530"
"10.098.08";"270"
"10.098.09";"82"
"10.100.03";"349"
"10.100.08";"270"
"10.101.03";"388"
"10.103.06";"47"
"10.103.12";"47"
"10.103.13";"327"
"10.107.03";"536"
"10.108.02";"418"
"10.108.03";"330"
"10.108.04";"357"
"10.108.05";"315"
"10.108.06";"316, 413"
"10.108.10";"85, 104"
"10.109.04";"148"
"10.109.06";"483"
"10.110.10";"47"
"10.112.01";"303, 415"
"10.112.07";"119"
"10.113.03";"423"
"10.113.09";"141"
"10.114.01";"101"
"10.115.06";"193"
"10.115.08";"530"
"10.115.09";"531"
"10.117.01";"483"
"10.117.04";"11, 47, 334"
"10.117.07";"334"
"10.118.02";"578"
"10.118.03";"268"
"10.119.01";"96, 483, 530, 551"
"10.119.09";"306"
"10.119.10";"302"
"10.120.03";"356"
"10.120.04";"530"
"10.120.06";"312"
"10.121.01";"336"
"10.121.08";"442"
"10.122.01";"311"
"10.124.02";"107"
"10.124.06";"47"
"10.125.06";"415"
"10.126.03";"416"
"10.127.08";"377"
"10.128.05";"131, 208"
"10.129.04";"216"
"10.129.05";"552"
"10.129.06";"569"
"10.129.07";"588"
"10.130.01";"531"
"10.130.06";"395"
"10.131.01";"349"
"10.131.03";"393"
"10.132.01";"416"
"10.132.04";"271"
"10.133.07";"327"
"10.135.02";"139"
"10.135.05";"595"
"10.135.07";"269"
"10.136.01";"419"
"10.136.05";"99"
"10.137.05";"327"
"10.137.06";"157, 483"
"10.138.05";"111"
"10.140.04";"137"
"10.141.04";"328"
"10.142.01";"524"
"10.145.03";"536"
"10.145.04";"224"
"10.145.05";"304, 307"
"10.146.01";"210, 552, 555"
"10.146.03";"269"
"10.146.04";"219"
"10.146.05";"483"
"10.147.01";"576"
"10.148.03";"359"
"10.151.03";"534, 593, 595"
"10.151.05";"460"
"10.152.01";"267"
"10.155.05";"315"
"10.156.01";"356"
"10.157.01";"503"
"10.157.02";"311"
"10.159.04";"406"
"10.159.06";"328"
"10.160.02";"400"
"10.160.05";"413"
"10.161.01";"586"
"10.161.02";"586"
"10.161.03";"328"
"10.164.02";"483"
"10.164.04";"33"
"10.165.01";"303, 306"
"10.165.03";"316"
"10.165.05";"404"
"10.166.03";"327"
"10.174.03";"328"
"10.174.05";"328"
"10.176.02";"312"
"10.179.01";"586"
"10.182.01";"357"
"10.184.03";"117"
"10.186.01";"312"
"10.190.01";"84"
"10.191.02";"593"
"10.191.04";"327"
